"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2012","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","52,740,000",""
"SURVEY","2012","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","231,084,000",""
"SURVEY","2012","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","124,740,000",""
"SURVEY","2012","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","53,508,000",""
"SURVEY","2012","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","24,192,000",""
"SURVEY","2012","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,409,748,000",""
"SURVEY","2012","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","2,552,652,000",""
"SURVEY","2012","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","191,470,000",""
"SURVEY","2012","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","64,260,000",""
"SURVEY","2012","YEAR","","STATE","OHIO","39","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,034,408,000",""
"SURVEY","2012","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","171,051,000",""
"SURVEY","2012","YEAR","","STATE","OREGON","41","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","493,218,000",""
"SURVEY","2012","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","2,083,800,000",""
"SURVEY","2012","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","3,584,000",""
"SURVEY","2012","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","56,511,000",""
"SURVEY","2012","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","392,000,000",""
"SURVEY","2012","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","156,800,000",""
"SURVEY","2012","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,789,964,000",""
"SURVEY","2012","YEAR","","STATE","UTAH","49","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","379,984,000",""
"SURVEY","2012","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","500,584,000",""
"SURVEY","2012","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","357,552,000",""
"SURVEY","2012","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,156,548,000",""
"SURVEY","2012","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","28,880,000",""
"SURVEY","2012","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","5,229,464,000",""
"SURVEY","2012","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","23,134,000",""
"SURVEY","2011","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","33,512,000",""
"SURVEY","2011","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,549,000",""
"SURVEY","2011","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","871,200,000",""
"SURVEY","2011","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","29,187,000",""
"SURVEY","2011","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","7,680,751,000",""
"SURVEY","2011","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","594,200,000",""
"SURVEY","2011","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","78,402,000",""
"SURVEY","2011","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","19,005,000",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","547,646,000",""
"SURVEY","2011","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","317,020,000",""
"SURVEY","2011","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","9,547,000",""
"SURVEY","2011","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","2,433,216,000",""
"SURVEY","2011","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","378,420,000",""
"SURVEY","2011","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","740,880,000",""
"SURVEY","2011","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","883,755,000",""
"SURVEY","2011","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","540,540,000",""
"SURVEY","2011","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","233,496,000",""
"SURVEY","2011","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","49,713,000",""
"SURVEY","2011","YEAR","","STATE","MAINE","23","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","133,650,000",""
"SURVEY","2011","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","204,906,000",""
"SURVEY","2011","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","47,960,000",""
"SURVEY","2011","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,774,290,000",""
"SURVEY","2011","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,800,925,000",""
"SURVEY","2011","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","45,046,000",""
"SURVEY","2011","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","282,969,000",""
"SURVEY","2011","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","56,317,000",""
"SURVEY","2011","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","248,358,000",""
"SURVEY","2011","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","136,827,000",""
"SURVEY","2011","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","61,628,000",""
"SURVEY","2011","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","27,797,000",""
"SURVEY","2011","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,577,608,000",""
"SURVEY","2011","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","2,740,484,000",""
"SURVEY","2011","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","205,642,000",""
"SURVEY","2011","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","67,200,000",""
"SURVEY","2011","YEAR","","STATE","OHIO","39","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,111,474,000",""
"SURVEY","2011","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","201,080,000",""
"SURVEY","2011","YEAR","","STATE","OREGON","41","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","525,798,000",""
"SURVEY","2011","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","2,319,837,000",""
"SURVEY","2011","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","4,271,000",""
"SURVEY","2011","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","62,928,000",""
"SURVEY","2011","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","386,262,000",""
"SURVEY","2011","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","174,902,000",""
"SURVEY","2011","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,986,816,000",""
"SURVEY","2011","YEAR","","STATE","UTAH","49","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","401,408,000",""
"SURVEY","2011","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","544,968,000",""
"SURVEY","2011","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","395,241,000",""
"SURVEY","2011","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,273,464,000",""
"SURVEY","2011","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","32,240,000",""
"SURVEY","2011","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","5,233,137,000",""
"SURVEY","2011","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","23,834,000",""
"SURVEY","2010","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","30,225,000",""
"SURVEY","2010","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,610,000",""
"SURVEY","2010","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","657,942,000",""
"SURVEY","2010","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","25,821,000",""
"SURVEY","2010","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","5,928,150,000",""
"SURVEY","2010","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","456,740,000",""
"SURVEY","2010","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","64,980,000",""
"SURVEY","2010","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","16,376,000",""
"SURVEY","2010","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","440,289,000",""
"SURVEY","2010","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","254,656,000",""
"SURVEY","2010","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","8,750,000",""
"SURVEY","2010","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,899,154,000",""
"SURVEY","2010","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","312,588,000",""
"SURVEY","2010","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","586,470,000",""
"SURVEY","2010","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","713,955,000",""
"SURVEY","2010","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","430,078,000",""
"SURVEY","2010","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","204,239,000",""
"SURVEY","2010","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","41,400,000",""
"SURVEY","2010","YEAR","","STATE","MAINE","23","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","108,438,000",""
"SURVEY","2010","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","182,896,000",""
"SURVEY","2010","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","43,200,000",""
"SURVEY","2010","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,412,020,000",""
"SURVEY","2010","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,449,322,000",""
"SURVEY","2010","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","40,664,000",""
"SURVEY","2010","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","236,052,000",""
"SURVEY","2010","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","47,996,000",""
"SURVEY","2010","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","200,680,000",""
"SURVEY","2010","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","111,202,000",""
"SURVEY","2010","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","51,976,000",""
"SURVEY","2010","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","23,184,000",""
"SURVEY","2010","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,237,140,000",""
"SURVEY","2010","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","2,206,494,000",""
"SURVEY","2010","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","165,787,000",""
"SURVEY","2010","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","59,466,000",""
"SURVEY","2010","YEAR","","STATE","OHIO","39","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","932,720,000",""
"SURVEY","2010","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","171,000,000",""
"SURVEY","2010","YEAR","","STATE","OREGON","41","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","411,567,000",""
"SURVEY","2010","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,954,989,000",""
"SURVEY","2010","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","3,492,000",""
"SURVEY","2010","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","56,317,000",""
"SURVEY","2010","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","309,705,000",""
"SURVEY","2010","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","151,434,000",""
"SURVEY","2010","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,505,313,000",""
"SURVEY","2010","YEAR","","STATE","UTAH","49","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","310,068,000",""
"SURVEY","2010","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","443,208,000",""
"SURVEY","2010","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","331,934,000",""
"SURVEY","2010","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","947,646,000",""
"SURVEY","2010","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","26,195,000",""
"SURVEY","2010","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","4,147,199,000",""
"SURVEY","2010","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","19,619,000",""
"SURVEY","2009","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","25,428,000",""
"SURVEY","2009","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,348,000",""
"SURVEY","2009","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","492,349,000",""
"SURVEY","2009","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","21,842,000",""
"SURVEY","2009","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","4,537,171,000",""
"SURVEY","2009","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","358,912,000",""
"SURVEY","2009","YEAR","","STATE","CONNECTICUT","09","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","50,050,000",""
"SURVEY","2009","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","14,342,000",""
"SURVEY","2009","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","350,506,000",""
"SURVEY","2009","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","202,648,000",""
"SURVEY","2009","YEAR","","STATE","HAWAII","15","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","7,491,000",""
"SURVEY","2009","YEAR","","STATE","IDAHO","16","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,430,514,000",""
"SURVEY","2009","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","246,050,000",""
"SURVEY","2009","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","449,972,000",""
"SURVEY","2009","YEAR","","STATE","IOWA","19","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","565,092,000",""
"SURVEY","2009","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","346,780,000",""
"SURVEY","2009","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","165,675,000",""
"SURVEY","2009","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","37,630,000",""
"SURVEY","2009","YEAR","","STATE","MAINE","23","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","87,616,000",""
"SURVEY","2009","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","144,565,000",""
"SURVEY","2009","YEAR","","STATE","MASSACHUSETTS","25","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","34,892,000",""
"SURVEY","2009","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,063,960,000",""
"SURVEY","2009","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,194,476,000",""
"SURVEY","2009","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","35,464,000",""
"SURVEY","2009","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","200,850,000",""
"SURVEY","2009","YEAR","","STATE","MONTANA","30","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","42,778,000",""
"SURVEY","2009","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","159,460,000",""
"SURVEY","2009","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","69,198,000",""
"SURVEY","2009","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","40,600,000",""
"SURVEY","2009","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","19,968,000",""
"SURVEY","2009","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","950,213,000",""
"SURVEY","2009","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","1,685,312,000",""
"SURVEY","2009","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","133,000,000",""
"SURVEY","2009","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","MILK","MILK - SALES, MEASURED IN $","TOTAL","NOT SPECIFIED","49,010,000",""
